gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000166974	MAPRE2	microtubule-associated protein, RP/EB family, member 2 [Source:HGNC Symbol;Acc:HGNC:6891]	protein_coding	 1.0377217	 6.301753	1.952e+02	 2.310e-44	 2.570e-43
ENSG00000182492	BGN	biglycan [Source:HGNC Symbol;Acc:HGNC:1044]	protein_coding	-1.5327082	 5.839001	1.952e+02	 2.323e-44	 2.582e-43
ENSG00000165983	PTER	phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]	protein_coding	-1.6366599	 3.258866	1.945e+02	 3.270e-44	 3.632e-43
ENSG00000172465	TCEAL1	transcription elongation factor A (SII)-like 1 [Source:HGNC Symbol;Acc:HGNC:11616]	protein_coding	-1.3109171	 4.560678	1.943e+02	 3.587e-44	 3.980e-43
ENSG00000116761	CTH	cystathionine gamma-lyase [Source:HGNC Symbol;Acc:HGNC:2501]	protein_coding	-1.6164783	 3.047499	1.943e+02	 3.709e-44	 4.112e-43
ENSG00000163565	IFI16	interferon, gamma-inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	protein_coding	-1.1272782	 6.883595	1.938e+02	 4.786e-44	 5.301e-43
ENSG00000205710	C17orf107	chromosome 17 open reading frame 107 [Source:HGNC Symbol;Acc:HGNC:37238]	protein_coding	-2.9190023	 1.299235	1.933e+02	 6.075e-44	 6.724e-43
ENSG00000174839	DENND6A	DENN/MADD domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635]	protein_coding	 1.2463125	 5.356710	1.933e+02	 6.125e-44	 6.773e-43
ENSG00000138162	TACC2	transforming, acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]	protein_coding	-1.5415988	 3.685775	1.931e+02	 6.566e-44	 7.255e-43
ENSG00000110888	CAPRIN2	caprin family member 2 [Source:HGNC Symbol;Acc:HGNC:21259]	protein_coding	 1.1172444	 6.138751	1.926e+02	 8.533e-44	 9.420e-43
ENSG00000005238	FAM214B	family with sequence similarity 214, member B [Source:HGNC Symbol;Acc:HGNC:25666]	protein_coding	-1.2791624	 4.258635	1.926e+02	 8.719e-44	 9.617e-43
ENSG00000035115	SH3YL1	SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]	protein_coding	-1.5986707	 3.888886	1.921e+02	 1.125e-43	 1.240e-42
ENSG00000184227	ACOT1	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]	protein_coding	-2.1687551	 1.960215	1.919e+02	 1.202e-43	 1.324e-42
ENSG00000137504	CREBZF	CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]	protein_coding	 1.0549438	 6.726710	1.918e+02	 1.262e-43	 1.388e-42
ENSG00000035681	NSMAF	neutral sphingomyelinase (N-SMase) activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]	protein_coding	-1.1734352	 5.175960	1.917e+02	 1.319e-43	 1.450e-42
ENSG00000127481	UBR4	ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]	protein_coding	 1.0145980	 9.214711	1.915e+02	 1.471e-43	 1.615e-42
ENSG00000127241	MASP1	mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor) [Source:HGNC Symbol;Acc:HGNC:6901]	protein_coding	 1.3790128	 5.648090	1.915e+02	 1.476e-43	 1.620e-42
ENSG00000139354	GAS2L3	growth arrest-specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]	protein_coding	 1.6005908	 3.461108	1.914e+02	 1.547e-43	 1.696e-42
ENSG00000114686	MRPL3	mitochondrial ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10379]	protein_coding	-1.1098941	 5.390112	1.914e+02	 1.583e-43	 1.734e-42
ENSG00000115252	PDE1A	phosphodiesterase 1A, calmodulin-dependent [Source:HGNC Symbol;Acc:HGNC:8774]	protein_coding	-1.1830136	 5.633481	1.911e+02	 1.785e-43	 1.954e-42
ENSG00000167994	RAB3IL1	RAB3A interacting protein (rabin3)-like 1 [Source:HGNC Symbol;Acc:HGNC:9780]	protein_coding	-1.6746005	 4.331665	1.910e+02	 1.892e-43	 2.070e-42
ENSG00000166123	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:HGNC Symbol;Acc:HGNC:18062]	protein_coding	-1.1604045	 4.450008	1.909e+02	 2.014e-43	 2.201e-42
ENSG00000108306	FBXL20	F-box and leucine-rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]	protein_coding	 1.2420368	 5.367724	1.906e+02	 2.326e-43	 2.540e-42
ENSG00000135482	ZC3H10	zinc finger CCCH-type containing 10 [Source:HGNC Symbol;Acc:HGNC:25893]	protein_coding	 1.4092328	 4.192118	1.906e+02	 2.355e-43	 2.569e-42
ENSG00000184743	ATL3	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]	protein_coding	-1.0762845	 6.405319	1.903e+02	 2.695e-43	 2.938e-42
ENSG00000139998	RAB15	RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]	protein_coding	-1.5025681	 2.952148	1.901e+02	 2.957e-43	 3.221e-42
ENSG00000170542	SERPINB9	serpin peptidase inhibitor, clade B (ovalbumin), member 9 [Source:HGNC Symbol;Acc:HGNC:8955]	protein_coding	 1.0943859	 6.055443	1.901e+02	 3.093e-43	 3.366e-42
ENSG00000090975	PITPNM2	phosphatidylinositol transfer protein, membrane-associated 2 [Source:HGNC Symbol;Acc:HGNC:21044]	protein_coding	-1.3938912	 3.951287	1.899e+02	 3.426e-43	 3.726e-42
ENSG00000198018	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]	protein_coding	-1.5396977	 3.943907	1.894e+02	 4.284e-43	 4.655e-42
ENSG00000100263	RHBDD3	rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308]	protein_coding	-1.3844872	 4.599860	1.893e+02	 4.621e-43	 5.015e-42
ENSG00000153814	JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:28917]	protein_coding	-1.3274956	 4.051960	1.893e+02	 4.623e-43	 5.015e-42
ENSG00000204516	MICB	MHC class I polypeptide-related sequence B [Source:HGNC Symbol;Acc:HGNC:7091]	protein_coding	-2.0813610	 1.951600	1.891e+02	 4.932e-43	 5.345e-42
ENSG00000231711	LINC00899	long intergenic non-protein coding RNA 899 [Source:HGNC Symbol;Acc:HGNC:48583]	processed_transcript	-2.4539236	 1.443067	1.891e+02	 5.017e-43	 5.433e-42
ENSG00000151067	CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit [Source:HGNC Symbol;Acc:HGNC:1390]	protein_coding	-1.1006669	 5.442508	1.891e+02	 5.110e-43	 5.529e-42
ENSG00000164182	NDUFAF2	NADH dehydrogenase (ubiquinone) complex I, assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:28086]	protein_coding	-1.3786352	 3.653949	1.888e+02	 5.704e-43	 6.167e-42
ENSG00000163739	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha) [Source:HGNC Symbol;Acc:HGNC:4602]	protein_coding	-1.6026272	 2.811187	1.888e+02	 5.794e-43	 6.259e-42
ENSG00000142197	DOPEY2	dopey family member 2 [Source:HGNC Symbol;Acc:HGNC:1291]	protein_coding	 1.2473020	 4.173764	1.887e+02	 6.226e-43	 6.720e-42
ENSG00000006607	FARP2	FERM, RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	protein_coding	 1.0262277	 6.482981	1.887e+02	 6.238e-43	 6.728e-42
ENSG00000162618	ELTD1	EGF, latrophilin and seven transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20822]	protein_coding	-1.4448785	 3.207085	1.884e+02	 7.225e-43	 7.785e-42
ENSG00000111057	KRT18	keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]	protein_coding	-1.3462003	 8.573950	1.884e+02	 7.282e-43	 7.840e-42
ENSG00000143545	RAB13	RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]	protein_coding	-1.0412512	 7.360698	1.880e+02	 8.667e-43	 9.323e-42
ENSG00000125430	HS3ST3B1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	protein_coding	 1.1660728	 4.627223	1.879e+02	 9.258e-43	 9.952e-42
ENSG00000198668	CALM1	calmodulin 1 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:HGNC:1442]	protein_coding	 1.0443203	 8.012714	1.877e+02	 1.023e-42	 1.099e-41
ENSG00000157214	STEAP2	STEAP family member 2, metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]	protein_coding	-1.5789447	 3.360095	1.876e+02	 1.077e-42	 1.155e-41
ENSG00000164877	MICALL2	MICAL-like 2 [Source:HGNC Symbol;Acc:HGNC:29672]	protein_coding	 1.4152579	 7.410818	1.875e+02	 1.090e-42	 1.169e-41
ENSG00000141560	FN3KRP	fructosamine 3 kinase related protein [Source:HGNC Symbol;Acc:HGNC:25700]	protein_coding	 1.1384105	 5.187715	1.875e+02	 1.098e-42	 1.176e-41
ENSG00000178718	RPP25	ribonuclease P/MRP 25kDa subunit [Source:HGNC Symbol;Acc:HGNC:30361]	protein_coding	-1.2570290	 5.086772	1.873e+02	 1.264e-42	 1.353e-41
ENSG00000184371	CSF1	colony stimulating factor 1 (macrophage) [Source:HGNC Symbol;Acc:HGNC:2432]	protein_coding	 1.3089114	 9.248788	1.869e+02	 1.474e-42	 1.577e-41
ENSG00000099953	MMP11	matrix metallopeptidase 11 (stromelysin 3) [Source:HGNC Symbol;Acc:HGNC:7157]	protein_coding	 1.8374187	 4.444332	1.867e+02	 1.633e-42	 1.745e-41
ENSG00000159216	RUNX1	runt-related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	protein_coding	-1.0063893	 6.363614	1.867e+02	 1.700e-42	 1.815e-41
ENSG00000183386	FHL3	four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]	protein_coding	-1.2265915	 4.742050	1.863e+02	 2.027e-42	 2.163e-41
ENSG00000138080	EMILIN1	elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]	protein_coding	-1.7604310	 9.565506	1.863e+02	 2.070e-42	 2.207e-41
ENSG00000106617	PRKAG2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9386]	protein_coding	-1.4237474	 4.365399	1.861e+02	 2.203e-42	 2.346e-41
ENSG00000144645	OSBPL10	oxysterol binding protein-like 10 [Source:HGNC Symbol;Acc:HGNC:16395]	protein_coding	 1.3093314	 3.732648	1.859e+02	 2.494e-42	 2.654e-41
ENSG00000105290	APLP1	amyloid beta (A4) precursor-like protein 1 [Source:HGNC Symbol;Acc:HGNC:597]	protein_coding	 1.8886304	 3.426879	1.856e+02	 2.834e-42	 3.014e-41
ENSG00000250588	IQCJ-SCHIP1	IQCJ-SCHIP1 readthrough [Source:HGNC Symbol;Acc:HGNC:38842]	protein_coding	-3.2093729	 1.568405	1.854e+02	 3.222e-42	 3.424e-41
ENSG00000166997	CNPY4	canopy FGF signaling regulator 4 [Source:HGNC Symbol;Acc:HGNC:28631]	protein_coding	 1.1381323	 5.501193	1.852e+02	 3.570e-42	 3.791e-41
ENSG00000170190	SLC16A5	solute carrier family 16 (monocarboxylate transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10926]	protein_coding	-1.8246719	 2.397891	1.851e+02	 3.794e-42	 4.025e-41
ENSG00000188015	S100A3	S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493]	protein_coding	-3.1306982	 0.868545	1.848e+02	 4.331e-42	 4.591e-41
ENSG00000248049	UBA6-AS1	UBA6 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49083]	antisense	-2.1234964	 1.912640	1.842e+02	 5.813e-42	 6.153e-41
ENSG00000003400	CASP10	caspase 10, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:1500]	protein_coding	-2.0773327	 2.341139	1.842e+02	 5.813e-42	 6.153e-41
ENSG00000120549	KIAA1217	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]	protein_coding	-1.4894057	 3.500958	1.841e+02	 6.313e-42	 6.675e-41
ENSG00000095383	TBC1D2	TBC1 domain family, member 2 [Source:HGNC Symbol;Acc:HGNC:18026]	protein_coding	-1.4136703	 4.850975	1.840e+02	 6.419e-42	 6.782e-41
ENSG00000107789	MINPP1	multiple inositol-polyphosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:7102]	protein_coding	 1.1621995	 5.167193	1.839e+02	 6.738e-42	 7.114e-41
ENSG00000188130	MAPK12	mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]	protein_coding	-1.3501294	 5.342460	1.839e+02	 6.748e-42	 7.119e-41
ENSG00000104129	DNAJC17	DnaJ (Hsp40) homolog, subfamily C, member 17 [Source:HGNC Symbol;Acc:HGNC:25556]	protein_coding	-1.5008088	 3.488433	1.839e+02	 6.758e-42	 7.123e-41
ENSG00000198937	CCDC167	coiled-coil domain containing 167 [Source:HGNC Symbol;Acc:HGNC:21239]	protein_coding	-1.7948365	 2.679324	1.836e+02	 7.881e-42	 8.301e-41
ENSG00000141556	TBCD	tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]	protein_coding	 1.1070284	 6.886620	1.833e+02	 9.089e-42	 9.565e-41
ENSG00000109323	MANBA	mannosidase, beta A, lysosomal [Source:HGNC Symbol;Acc:HGNC:6831]	protein_coding	 1.0764679	 5.582830	1.832e+02	 9.611e-42	 1.011e-40
ENSG00000184897	H1FX	H1 histone family, member X [Source:HGNC Symbol;Acc:HGNC:4722]	protein_coding	 1.7365180	 7.202955	1.832e+02	 9.652e-42	 1.014e-40
ENSG00000105255	FSD1	fibronectin type III and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13745]	protein_coding	-2.7967705	 0.862121	1.831e+02	 1.018e-41	 1.069e-40
ENSG00000010404	IDS	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	protein_coding	 1.0178731	 5.958261	1.829e+02	 1.109e-41	 1.164e-40
ENSG00000111602	TIMELESS	timeless circadian clock [Source:HGNC Symbol;Acc:HGNC:11813]	protein_coding	 1.2044801	 4.848814	1.829e+02	 1.134e-41	 1.189e-40
ENSG00000048471	SNX29	sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542]	protein_coding	 1.0675425	 5.380569	1.827e+02	 1.228e-41	 1.286e-40
ENSG00000105835	NAMPT	nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]	protein_coding	-1.0815577	 6.995458	1.825e+02	 1.399e-41	 1.464e-40
ENSG00000129116	PALLD	palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]	protein_coding	-1.0786453	 7.740811	1.824e+02	 1.458e-41	 1.524e-40
ENSG00000196440	ARMCX4	armadillo repeat containing, X-linked 4 [Source:HGNC Symbol;Acc:HGNC:28615]	protein_coding	 1.1519743	 5.021295	1.822e+02	 1.616e-41	 1.688e-40
ENSG00000121989	ACVR2A	activin A receptor, type IIA [Source:HGNC Symbol;Acc:HGNC:173]	protein_coding	-1.2324107	 5.376421	1.820e+02	 1.779e-41	 1.857e-40
ENSG00000136783	NIPSNAP3A	nipsnap homolog 3A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23619]	protein_coding	-1.4908811	 3.353250	1.818e+02	 1.958e-41	 2.043e-40
ENSG00000143409	FAM63A	family with sequence similarity 63, member A [Source:HGNC Symbol;Acc:HGNC:25648]	protein_coding	-1.6951728	 2.938025	1.818e+02	 1.974e-41	 2.057e-40
ENSG00000082458	DLG3	discs, large homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2902]	protein_coding	-1.3878694	 3.400770	1.816e+02	 2.174e-41	 2.264e-40
ENSG00000120647	CCDC77	coiled-coil domain containing 77 [Source:HGNC Symbol;Acc:HGNC:28203]	protein_coding	 1.4647171	 3.312308	1.815e+02	 2.237e-41	 2.328e-40
ENSG00000127586	CHTF18	CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:18435]	protein_coding	 1.7278575	 3.909607	1.815e+02	 2.332e-41	 2.425e-40
ENSG00000213214	ARHGEF35	Rho guanine nucleotide exchange factor (GEF) 35 [Source:HGNC Symbol;Acc:HGNC:33846]	protein_coding	-3.7368577	 0.601108	1.814e+02	 2.439e-41	 2.534e-40
ENSG00000108861	DUSP3	dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]	protein_coding	-1.0861755	 6.024416	1.814e+02	 2.441e-41	 2.534e-40
ENSG00000148297	MED22	mediator complex subunit 22 [Source:HGNC Symbol;Acc:HGNC:11477]	protein_coding	-1.1717075	 4.712181	1.813e+02	 2.520e-41	 2.614e-40
ENSG00000154175	ABI3BP	ABI family, member 3 (NESH) binding protein [Source:HGNC Symbol;Acc:HGNC:17265]	protein_coding	-1.3158984	 5.223563	1.810e+02	 2.986e-41	 3.095e-40
ENSG00000026950	BTN3A1	butyrophilin, subfamily 3, member A1 [Source:HGNC Symbol;Acc:HGNC:1138]	protein_coding	-1.1940903	 4.135217	1.809e+02	 3.077e-41	 3.187e-40
ENSG00000139190	VAMP1	vesicle-associated membrane protein 1 (synaptobrevin 1) [Source:HGNC Symbol;Acc:HGNC:12642]	protein_coding	 1.1707629	 4.450895	1.807e+02	 3.411e-41	 3.530e-40
ENSG00000138375	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1 [Source:HGNC Symbol;Acc:HGNC:11102]	protein_coding	-1.1781370	 4.159314	1.807e+02	 3.474e-41	 3.593e-40
ENSG00000145332	KLHL8	kelch-like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]	protein_coding	 1.2226742	 4.817016	1.804e+02	 4.008e-41	 4.141e-40
ENSG00000164291	ARSK	arylsulfatase family, member K [Source:HGNC Symbol;Acc:HGNC:25239]	protein_coding	 1.1724489	 4.508390	1.800e+02	 4.883e-41	 5.041e-40
ENSG00000148218	ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]	protein_coding	 1.0643404	 6.353515	1.797e+02	 5.629e-41	 5.806e-40
ENSG00000178078	STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	protein_coding	-3.1353633	 0.748443	1.797e+02	 5.635e-41	 5.808e-40
ENSG00000181191	PJA1	praja ring finger 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:16648]	protein_coding	-1.1810356	 4.918920	1.795e+02	 6.091e-41	 6.273e-40
ENSG00000037042	TUBG2	tubulin, gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]	protein_coding	 1.0696223	 5.152851	1.794e+02	 6.400e-41	 6.587e-40
ENSG00000136147	PHF11	PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]	protein_coding	-1.4134644	 3.881813	1.794e+02	 6.606e-41	 6.794e-40
ENSG00000185000	DGAT1	diacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2843]	protein_coding	 1.5328802	 5.507497	1.791e+02	 7.485e-41	 7.691e-40
ENSG00000158716	DUSP23	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]	protein_coding	-1.9600943	 3.752151	1.790e+02	 7.982e-41	 8.196e-40
ENSG00000264364	DYNLL2	dynein, light chain, LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]	protein_coding	 0.9948375	 7.481583	1.789e+02	 8.499e-41	 8.719e-40
ENSG00000168497	SDPR	serum deprivation response [Source:HGNC Symbol;Acc:HGNC:10690]	protein_coding	-1.1881557	 4.528298	1.788e+02	 8.882e-41	 9.105e-40
ENSG00000087303	NID2	nidogen 2 (osteonidogen) [Source:HGNC Symbol;Acc:HGNC:13389]	protein_coding	 0.9671212	10.451846	1.788e+02	 8.967e-41	 9.185e-40
ENSG00000273542	HIST1H4K	histone cluster 1, H4k [Source:HGNC Symbol;Acc:HGNC:4784]	protein_coding	 4.9361906	 0.311329	1.785e+02	 1.022e-40	 1.046e-39
ENSG00000056972	TRAF3IP2	TRAF3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1343]	protein_coding	-1.6229968	 2.810403	1.783e+02	 1.122e-40	 1.148e-39
ENSG00000168010	ATG16L2	autophagy related 16-like 2 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:25464]	protein_coding	 1.1090385	 5.852358	1.780e+02	 1.353e-40	 1.383e-39
ENSG00000106100	NOD1	nucleotide-binding oligomerization domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16390]	protein_coding	-1.2424930	 4.088059	1.779e+02	 1.380e-40	 1.409e-39
ENSG00000013297	CLDN11	claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]	protein_coding	 1.5528251	10.513696	1.773e+02	 1.853e-40	 1.891e-39
ENSG00000164300	SERINC5	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	protein_coding	 1.0545669	 5.419199	1.769e+02	 2.269e-40	 2.314e-39
ENSG00000136514	RTP4	receptor (chemosensory) transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	protein_coding	-4.8447275	-0.106798	1.765e+02	 2.753e-40	 2.803e-39
ENSG00000087338	GMCL1	germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23843]	protein_coding	 1.1392579	 4.700699	1.765e+02	 2.754e-40	 2.803e-39
ENSG00000065911	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	protein_coding	-1.1342228	 7.183788	1.765e+02	 2.885e-40	 2.935e-39
ENSG00000103811	CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	protein_coding	-1.3198834	 3.459490	1.763e+02	 3.092e-40	 3.143e-39
ENSG00000165029	ABCA1	ATP-binding cassette, sub-family A (ABC1), member 1 [Source:HGNC Symbol;Acc:HGNC:29]	protein_coding	 1.0001050	 8.155048	1.763e+02	 3.112e-40	 3.161e-39
ENSG00000188352	FOCAD	focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]	protein_coding	 1.0219961	 5.799164	1.763e+02	 3.175e-40	 3.222e-39
ENSG00000100099	HPS4	Hermansky-Pudlak syndrome 4 [Source:HGNC Symbol;Acc:HGNC:15844]	protein_coding	-1.0514249	 4.911248	1.762e+02	 3.257e-40	 3.303e-39
ENSG00000270504	RP11-420L9.5		antisense	-1.4524725	 3.264549	1.762e+02	 3.340e-40	 3.384e-39
ENSG00000198873	GRK5	G protein-coupled receptor kinase 5 [Source:HGNC Symbol;Acc:HGNC:4544]	protein_coding	 1.0454518	 6.317792	1.760e+02	 3.545e-40	 3.589e-39
ENSG00000164828	SUN1	Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]	protein_coding	 0.9533337	 7.664716	1.759e+02	 3.855e-40	 3.900e-39
ENSG00000075826	SEC31B	SEC31 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:23197]	protein_coding	 1.1415256	 5.164277	1.752e+02	 5.374e-40	 5.432e-39
ENSG00000131196	NFATC1	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1 [Source:HGNC Symbol;Acc:HGNC:7775]	protein_coding	-1.4159273	 3.198511	1.750e+02	 6.122e-40	 6.184e-39
ENSG00000105875	WDR91	WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997]	protein_coding	 1.0728761	 5.012836	1.748e+02	 6.546e-40	 6.607e-39
ENSG00000164307	ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	protein_coding	-1.0917482	 5.992590	1.747e+02	 6.819e-40	 6.877e-39
ENSG00000145555	MYO10	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]	protein_coding	 0.9757759	 8.734750	1.746e+02	 7.412e-40	 7.469e-39
ENSG00000186480	INSIG1	insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]	protein_coding	 1.2154972	 8.184615	1.746e+02	 7.485e-40	 7.537e-39
ENSG00000151474	FRMD4A	FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]	protein_coding	-1.1383427	 5.828399	1.744e+02	 8.182e-40	 8.232e-39
ENSG00000133195	SLC39A11	solute carrier family 39, member 11 [Source:HGNC Symbol;Acc:HGNC:14463]	protein_coding	-1.3056017	 3.615758	1.741e+02	 9.411e-40	 9.462e-39
ENSG00000177679	SRRM3	serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]	protein_coding	-1.8007221	 2.471390	1.739e+02	 1.025e-39	 1.030e-38
ENSG00000060138	YBX3	Y box binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2428]	protein_coding	-1.0303916	 6.949258	1.738e+02	 1.104e-39	 1.108e-38
ENSG00000048162	NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	protein_coding	-1.2401280	 4.027354	1.738e+02	 1.116e-39	 1.120e-38
ENSG00000139269	INHBE	inhibin, beta E [Source:HGNC Symbol;Acc:HGNC:24029]	protein_coding	-7.0898880	-0.310517	1.737e+02	 1.162e-39	 1.165e-38
ENSG00000197321	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	protein_coding	-1.1399076	 6.136600	1.737e+02	 1.175e-39	 1.177e-38
ENSG00000171202	TMEM126A	transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]	protein_coding	-1.5303803	 3.182750	1.736e+02	 1.191e-39	 1.192e-38
ENSG00000133466	C1QTNF6	C1q and tumor necrosis factor related protein 6 [Source:HGNC Symbol;Acc:HGNC:14343]	protein_coding	-1.1289684	 5.795197	1.736e+02	 1.238e-39	 1.238e-38
ENSG00000112936	C7	complement component 7 [Source:HGNC Symbol;Acc:HGNC:1346]	protein_coding	-1.0323614	11.161355	1.735e+02	 1.244e-39	 1.243e-38
ENSG00000235884	LINC00941	long intergenic non-protein coding RNA 941 [Source:HGNC Symbol;Acc:HGNC:48635]	lincRNA	-1.9470440	 1.780398	1.735e+02	 1.266e-39	 1.264e-38
ENSG00000143369	ECM1	extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]	protein_coding	-1.5312089	 5.232809	1.734e+02	 1.335e-39	 1.332e-38
ENSG00000155755	TMEM237	transmembrane protein 237 [Source:HGNC Symbol;Acc:HGNC:14432]	protein_coding	-1.4620183	 3.905305	1.732e+02	 1.501e-39	 1.497e-38
ENSG00000133619	KRBA1	KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]	protein_coding	-1.6333653	 3.264799	1.730e+02	 1.678e-39	 1.672e-38
ENSG00000069020	MAST4	microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]	protein_coding	-1.3659447	 3.763820	1.729e+02	 1.722e-39	 1.714e-38
ENSG00000168564	CDKN2AIP	CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]	protein_coding	 1.1075903	 4.504084	1.728e+02	 1.788e-39	 1.779e-38
